id,created_at,favorite_count,retweet_count,text
1360191045619843072,2021-02-12 11:36:31+00:00,28,13,"Two peatlands projects have been awarded almost €2.2 million in funding, which focus on finding better ways to manage on-farm drained peat soils in the midlands and were selected following a European Innovation Partnership Initiative (#EIP) open call.

📍https://t.co/ZAWuEWP0aV https://t.co/kNDVHEs7Nl"
1360159301340430339,2021-02-12 09:30:22+00:00,2,2,"If you are exporting second hand/used machinery to a country outside the EU, there are specific requirements:

💻You must register with us

📋Apply for a phytosanitary certificate

🔩Machinery needs to be inspected

➡️Learn more on #Brexit trade changes: https://t.co/bJeCwQFUdS"
1360159299465605120,2021-02-12 09:30:22+00:00,5,5,"If you are importing second hand/used machinery into Ireland from a non-EU country, there are specific requirements to protect our #planthealth

You must:
🚜Be registered with us
💻Be registered with TRACES NT
📋Have a phytosanitary certificate
📅Notify us 24-hours before arrival https://t.co/gvol1xhebh"
1360159294843404296,2021-02-12 09:30:21+00:00,1,1,"It is required by law that second hand/used machinery imported to Ireland from EU and non-EU countries is clean and free of organic matter.

⚖️You must:

🚜Get written confirmation that purchased machinery is clean and inspected

🔩Clean and disinfect machinery prior to first use https://t.co/OHIrUoekqf"
1360159291924221952,2021-02-12 09:30:20+00:00,5,6,"There are specific requirements for the trade of second hand/used #machinery🚜

Any soil, #plant debris or organic matter attached to machinery may contain bacteria, disease or pests that can damage crops

➡️See post #Brexit requirements in #trader notice:
https://t.co/1eSFlhUZOT https://t.co/CXaPjCBgiy"
1359894966906986501,2021-02-11 16:00:00+00:00,16,5,"On @UN's International Day of Women and Girls in Science, we celebrate the innovative #WomenInScience at the forefront of what we do

Our thanks to our colleagues whose important work is to be acknowledged today, and every day 👩‍🔬🩺🥼🧪

#WomenInScienceDay #SDGs #SDG5 #WomenInSTEM https://t.co/mBxnCEgdLF"
1359883901519491074,2021-02-11 15:16:02+00:00,3,1,"There’s an increased risk of injury during severe weather, mostly from falls

Our #BeWinterReady tips:

❄️Use de-icing salt and grit on ground
📱Always carry a mobile
🐄Herd out-wintered livestock during daylight hours and return before dark 
🧊Avoid rough terrain

#sneachta ❄️👇🏻 https://t.co/dKj9OjU0Xw"
1359849911282503682,2021-02-11 13:00:58+00:00,28,14,"Today is #WomenInScience Day👩🏻‍🔬

Women who play transformative and ambitious roles in understanding, exploring, protecting and sustainably managing our #marine and #oceans wealth as part of their work with the @MarineInst feature in a new series 
🧫🔭

📚 https://t.co/qvbmbIZZRh https://t.co/TRKJYKZtsr"
1359800052923969538,2021-02-11 09:42:51+00:00,3,2,"Exporters applying for phytosanitary certificates for #plant products should: 

💻Access Export Certification System on https://t.co/migI6tIkQO or https://t.co/cnLbWGDkZJ
✅Ensure forms have correct spelling and capitalisation 
📋Ensure additional declaration requirements are met"
1359800051208511489,2021-02-11 09:42:50+00:00,4,4,"Due to #Brexit, we’re receiving many phytosanitary certificate applications to export #plants, plant products and second hand/used #machinery 🚜🪴

📋✅To facilitate the processing of applications, please note the procedures that now apply to #exporters

📍https://t.co/1eSFlhUZOT https://t.co/wWqrvtcrBY"
1359551053289652230,2021-02-10 17:13:24+00:00,1,0,"⚠️ Status Yellow⚠️ Snow/Ice Warning for #Dublin, #Louth, #Meath, #Cavan and #Monaghan until 8pm

❄️All warnings for this week can be viewed on @MetEireann’s website

🚨Check today’s: https://t.co/ff5SMyx87G

🌨#BeWinterReady on your farm: https://t.co/mgbWtAJQNr

#sneachta #snow https://t.co/lEGf0xkTJq"
1359543879272456195,2021-02-10 16:44:54+00:00,13,5,"Ministers @McConalogue and @martinheydonfg today met @Bordbia to discuss 2021 plans for market development of Irish food and drink.

Import substitution opportunities, operating post #Brexit and #farmer engagement were also discussed at virtual event.

📍 https://t.co/9Wv1NezmO7 https://t.co/asy3rWraHg"
1359487285633425410,2021-02-10 13:00:01+00:00,8,4,"Just one day left to apply to join Curlew Action Teams nationwide.

Anyone keen to conserve the curlew are encouraged to apply for the role which consists of finding and supporting the birds to rear their chicks.

🗓Apply before Thursday, February 11.

📍https://t.co/lezXbXiwYG https://t.co/3IF4iWkoPG"
1359475452012765187,2021-02-10 12:13:00+00:00,11,6,"The call is completely open to farmers, NGOs, local authorities, community groups, or existing #EIPs with ideas for #biodiversity🐝🌍🦋

🗓 Apply before Wednesday, March 31
 
📍Learn more: https://t.co/QJmHfuc25m

📧 Apply by email: EIP@agriculture.gov.ie

☎️ Call: (076) 1064 415"
1359475448946827264,2021-02-10 12:12:59+00:00,55,32,"A new €1.25 million call will help farmers and land managers deliver for biodiversity on farms and at local level.

Minister @pippa_hackett said: “We just want to support creative ideas on how they might be brought together to enhance biodiversity.”

📍 https://t.co/UuZg6TU819 https://t.co/qM7HwDWtdp"
1359454312783507459,2021-02-10 10:49:00+00:00,2,1,"📢Reminder 

Just one day left to apply for Earth Observation Specialist role in #Laois

The job involves providing support in the implementation of the Common Agricultural Policy #CAP regulations.

🗓Apply before 4pm tomorrow, Thursday, February 11.

📍https://t.co/R8KJ8X10E6 https://t.co/uAOY7vYs73"
1359425979547009029,2021-02-10 08:56:25+00:00,6,2,"To make your farm #BeWinterReady for #sneachta👇🏻
 
🌾Plan how to get food to your stock
❄️Prevent machinery and water supplies freezing
🧊Check anti-freeze levels in engines
🦺Wear high-vis clothes
🐄Ask for help with essential tasks
🚜Plan to clear farm routes with grit or salt https://t.co/vZinInaslI"
1359119652815855619,2021-02-09 12:39:11+00:00,0,0,"The end of year Nitrogen and Phosphorus (N&amp;P) statements 2020 are now available on https://t.co/fBFpQLSZMu
 
Farmers who exceeded the limits should consider applying for a derogation in 2021.

📍https://t.co/aSXrzanI6Q"
1359096047138709511,2021-02-09 11:05:23+00:00,2,0,"⚠️ Status Yellow - Snow/Ice Warning from @MetEireann is in place since 8am today until 6pm tomorrow.

📍 Learn how to  #BeWinterReady:
https://t.co/mgbWtAJQNr

#snow #sneachta https://t.co/sR0YKNfkcd"
1359075566922719234,2021-02-09 09:44:00+00:00,1,2,"📢Reminder 

There's just a day left to apply for general operative role at the National Seafood Centre in Clonakilty in #Cork. The job involves ground and building maintenance and repairs.

🗓️Apply before 4pm tomorrow, Wednesday, February 10.

📍https://t.co/CUkhdfhK0R https://t.co/e9qCbNvduO"
1358827913462886408,2021-02-08 17:19:55+00:00,3,5,"With temperatures set to plummet this week, you should act now to ensure that you and your farm are prepared for the weather forecast to minimise impact ❄️
 
📍Get tips and advice on how to #BeWinterReady from @emergencyIE and how to protect your farm.

👉 https://t.co/mgbWtAJQNr https://t.co/K4f0FsRll1"
1358808557970366466,2021-02-08 16:03:00+00:00,10,9,"📢Reminder 

There's just a week left to enter the Irish wetlands photo competition

Take part to celebrate #WorldWetlandsDay and the vital role of wetlands for our planet 💧 
 
🗓 Deadline is Monday, February 15

📸Enter here: https://t.co/tnzh1bqUrk https://t.co/6LOZgXNAEg"
1358777604698824707,2021-02-08 14:00:00+00:00,6,2,"📢Reminder

There’s just a week left until @teagasc’s forestry workshops

These one-hour sessions will help you understand what a forest can offer, what’s involved and how to get the planting process started

🗓Starts 7pm, Monday, February 15

📍Register: https://t.co/gebCT140ln https://t.co/r7VkuHy6Ml"
1358762511730900994,2021-02-08 13:00:02+00:00,6,3,"Reminder to farmers 🐐🐏

🗓There's one week left to complete sheep and goat census online forms

⏰Closing date is February 15

📍 https://t.co/5LPEdrEvSd https://t.co/LyVWeqVNnH"
1358718335475732480,2021-02-08 10:04:29+00:00,2,1,"⏰Reminder 

📽Tune into @farmfornature’s weekly #AsktheFarmer series later at 8pm. https://t.co/YGoXWc4aZL"
1358402884686209029,2021-02-07 13:11:00+00:00,19,9,"Ireland's first Animal Welfare strategy takes a #OneHealth #OneWelfare approach.

It sets out how we will improve #animalwelfare in Ireland through engagement and collaboration for the benefit of both animals and society.

Learn more: https://t.co/muarGSMt1U https://t.co/JVHWUhmMAO"
1358357082601361408,2021-02-07 10:09:00+00:00,29,30,"📢Reminder

There’s just a day left to apply for #ecologist jobs, which involves providing advice on the protection of biodiversity, water and the wider environment and assessing the impact of schemes.

🗓Apply before 4pm tomorrow, Monday, February 8.

📍https://t.co/R8KJ8WJpMy https://t.co/UWU5P0WGWQ"
1358128329317113857,2021-02-06 19:00:01+00:00,8,3,"Trevor Harris features on this week's @farmfornature #AskTheFarmer session

The Kildare farmer runs two farms - one a mixed enterprise, and the other is horticulture

Tune into him discussing his farming system via Zoom, 8pm Monday, February 8

📍 Sign up: https://t.co/mRrCnvp637 https://t.co/5EwDZ13pdK"
1357809474648502273,2021-02-05 21:53:00+00:00,15,5,"Farmers can now complete calf birth registrations after downloading our free Calf-Reg app.

🐄All you need is your herd number and be registered at https://t.co/5ysxMX5wHD, and it takes just minutes to submit registrations directly to us.

📱Watch video on how to register a calf: https://t.co/Sxft6AO8tD"
1357722552228012040,2021-02-05 16:07:36+00:00,6,3,"📢Did you miss @teagasc's Let's Talk Equine #webinar on moving horses?🐎

📺You can watch back a recording with our expert and others from @RevenueIE discussing new rules since #Brexit

📒Read full @BrexitReadyIRL presentations: https://t.co/B2bHohxmVo

https://t.co/gAAh7OTG00"
1357651688086265856,2021-02-05 11:26:01+00:00,1,0,"Warning that trends in bovine TB are of significant personal concern and also damaging to Irish farmers, Minister @McConalogue said no farmer wants to endure a TB restriction but there’s still around 90 farms a week being restricted.

📚Bovine TB strategy: https://t.co/EjUYhkvsKw"
1357651685842300928,2021-02-05 11:26:00+00:00,8,3,"At the first meeting of the bovine TB Stakeholders Forum since the publication of the new #bovine #TB Eradication Strategy, Minister @McConalogue said: “We have to work together to drive down TB rates to ease the burden on both #farmers and the State.”

 📍https://t.co/1Hz5nN6dlQ https://t.co/iBvgeTcf26"
1357608721438937088,2021-02-05 08:35:16+00:00,7,2,⏰Tune in at 9.30am for the latest @teagasc #sustainable agriculture training webinar series👇🏻 https://t.co/Az2GnPLMax
1357601216730128386,2021-02-05 08:05:27+00:00,8,8,"💬Have you taken our survey yet?  

🗣️Tell is what you think about a new agri-environment results-based pilot project 🌍🐝🚜🌳🐦🐄🐑

🗓 #HaveYourSay before the closing date on Friday, February 26

📚Read it 👉https://t.co/xP80yokdWJ

📋Take our survey: https://t.co/Lt2cL41ZUE✅ https://t.co/uvwCJY4v43"
1357375116045385728,2021-02-04 17:07:01+00:00,26,10,"Mimi and Owen Crawford are February’s @farmfornature ambassadors 🌱
 
The husband and wife duo run a mixed stock farm in #Tipperary.
 
The organic certified farm has a diverse ecosystem, and even uses organic ducks for slug control 🦆 🐌
 
📍Learn more:
https://t.co/qzHfewQRzb https://t.co/rDwTQkVpmr"
1357312956615303170,2021-02-04 13:00:01+00:00,22,16,"Just one week left to apply to join Curlew Action Teams nationwide.

Anyone keen to conserve the curlew are encouraged to apply for the role which consists of finding and supporting the birds to rear their chicks.

🗓Apply before Thursday, February 11.

📍https://t.co/lezXbXiwYG https://t.co/mH6WXaTZvD"
1357299644561244163,2021-02-04 12:07:07+00:00,18,7,"Dr Siobhan Mullan has been appointed as the first Chair of Animal Welfare and Veterinary Ethics at @ucdvetmed in this new role supported by the Department.

📒Read Ireland’s first Animal Welfare Strategy, which shows a clear commitment to #AnimalWelfare 
📍https://t.co/jr7LEfTxFP https://t.co/XOJWZ8zBHO"
